,stock_code,date,open,close,low,high,adjust,volume,Current_Assets,Short_term_financial_investments,Cash_and_cash_equivalents,Short_term_receivables,Inventories,other_short_term_assets,Non_current_assets,long_term_receivable,Fixed_assets,Long_term_assets_in_progress,Liabilities,Current_liabilities,Short_term_borrowing,Long_term_liabilities,Owners_equity,Other_fund,Tỷ lệ ghi sổ FVTPL và AFS trên VCSH ,Tỷ lệ cho vay trên vốn chủ ,Tăng trưởng LN ròng 4 quý liền kề so với cùng kỳ năm trước,Tăng trưởng Doanh thu thuần 4 quý liền kề so với cùng kỳ năm trước,ROAE ,ROAA ,Tỷ lệ nợ vay trên vốn chủ ,Tăng trưởng Vốn chủ sở hữu so với đầu năm,sma,smma,ema,wma,rsi,macd,atr,bandwidth,hull,ichimoku_cline,ichimoku_bline,ichimoku_lsa,ichimoku_lsb,ichimoku_lgp,lsma,mom_osc,ao,momemtum,coppock,changes
180,VND,2017-06-23,21.9,21.7,20.9,22.3,2.41,473880,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.17142857142857,19.771042693885192,21.044661402818715,21.412380952380953,21.894285714285733,0.9683156032718898,0.7765630577897825,0.0550170502311459,21.685000000000002,17.6,16.7,41.8,20.1,15.8,21.894285714285733,-10.812209001552002,1.8671428571428592,0.5,0.2088417146653298,-0.00913242009132417
181,VND,2017-06-26,21.4,21.7,21.4,21.9,2.41,241910,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.33571428571429,19.923496950436775,21.132039882442886,21.482857142857142,21.77714285714284,0.9381150263204638,0.7568085536619409,0.030807410968402567,21.726666666666667,18.2,16.95,42.099999999999994,20.4,15.5,21.77714285714284,-33.12661498708012,1.8000000000000043,0.1999999999999993,0.20000816583865647,0.0
182,VND,2017-06-27,22.0,21.4,21.3,22.0,2.37,389200,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.364285714285717,19.941178789254515,21.167767898117166,21.49142857142857,21.74571428571427,0.8798312121696839,0.7527507998289451,0.029520214048337032,21.725714285714282,19.4,17.75,41.8,20.4,15.5,21.74571428571427,-33.09203722854189,1.7042857142857173,-0.10000000000000142,0.17219277938824198,-0.013824884792626762
183,VND,2017-06-28,21.5,21.4,21.1,21.5,2.37,365219,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.41428571428571,19.98991580076753,21.19873217836821,21.496190476190474,21.660000000000018,0.8241406886934897,0.7275543141268775,0.02390456686747001,21.680571428571426,19.4,17.75,41.8,20.4,14.9,21.660000000000018,-33.1611570247934,1.6214285714285772,0.1999999999999993,0.14188601332174325,0.0
184,VND,2017-06-29,21.4,21.6,21.4,21.8,2.4,336620,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.471428571428568,20.04357744280232,21.252234554585783,21.520952380952377,21.620000000000005,0.7870710114549517,0.7041575774035292,0.018099095820007276,21.6397619047619,19.4,17.8,42.050000000000004,20.450000000000003,14.9,21.620000000000005,-32.95513151108819,1.4800000000000075,0.3000000000000007,0.11460794074346595,0.009345794392523497
185,VND,2017-06-30,21.7,21.6,21.5,21.7,2.4,252551,7562986080558.0,7552905351976.0,167095217671.0,86116457961.0,0.0,10080728582.0,204201972075.0,0.0,57929632422.0,2500000000.0,7767188052633.0,5565905871173.0,0.0,115026007938.0,2201282181460.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.500000000000004,20.068315896942696,21.29860328064101,21.538095238095234,21.614285714285703,0.7490583468212826,0.6681463218747057,0.016861897063720425,21.607952380952383,19.4,17.9,42.050000000000004,20.450000000000003,14.8,21.614285714285703,-33.05870236869207,1.3771428571428572,0.3000000000000007,0.09393128694542563,0.0
186,VND,2017-07-03,21.8,22.6,21.8,22.8,2.51,745503,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.57857142857143,20.145120293075525,21.47212284322221,21.684761904761906,21.89714285714285,0.790512146930844,0.7061358703122266,0.031171816926828314,21.733,19.4,17.950000000000003,43.300000000000004,20.700000000000003,15.1,21.89714285714285,-32.309267793138766,1.3942857142857221,1.1000000000000014,0.0728107810284983,0.046296296296296294
187,VND,2017-07-04,23.6,23.0,22.7,23.6,2.55,593165,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.685714285714287,20.246777121923177,21.675839797459247,21.874285714285715,22.251428571428566,0.8458903419234538,0.7271261652899247,0.045697352295190084,22.015142857142855,19.4,17.950000000000003,44.1,21.1,14.9,22.251428571428566,-9.49720670391061,1.5628571428571476,1.6000000000000014,0.07231962378996976,0.017699115044247725
188,VND,2017-07-05,23.0,23.4,22.8,23.4,2.6,426704,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.842857142857138,20.396658777005484,21.90572782446468,22.102857142857143,22.622857142857157,0.9115468725652605,0.7180457249120727,0.05890558665374858,22.427952380952384,19.4,17.950000000000003,44.5,21.1,14.8,22.622857142857157,-8.669354838709673,1.778571428571432,1.5,0.08191814920163495,0.017391304347826025
189,VND,2017-07-06,23.4,23.3,23.0,23.8,2.58,741615,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.985714285714288,20.528810087356753,22.091630781202724,22.297142857142855,22.919999999999995,0.9446219678251921,0.7238996017040675,0.06585501993148768,22.863380952380954,19.5,17.950000000000003,44.55,21.25,15.3,22.919999999999995,-9.399999999999999,1.9871428571428602,1.6000000000000014,0.09996948130131053,-0.004273504273504183
190,VND,2017-07-07,23.3,22.0,21.8,23.4,2.44,1406686,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.035714285714285,20.569370708045945,22.079413343709028,22.29904761904762,22.825714285714277,0.8560668775835403,0.7864782015823483,0.0634040959432669,23.044666666666668,19.8,17.950000000000003,43.25,21.25,15.0,22.825714285714277,-9.535696455317028,2.0757142857142874,0.3000000000000007,0.11073577830085507,-0.055793991416309044
191,VND,2017-07-10,22.1,21.4,20.7,22.5,2.37,987801,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.02857142857143,20.559330663711002,21.98882489788116,22.214285714285715,22.5857142857143,0.7290671131197541,0.8588726157550377,0.06396279121109191,22.924857142857142,19.15,17.950000000000003,42.85,21.450000000000003,14.9,22.5857142857143,-9.535696455317023,1.889999999999997,0.0,0.10029012630324836,-0.027272727272727337
192,VND,2017-07-11,19.3,21.6,19.3,21.6,2.4,592222,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.042857142857144,20.57433352402064,21.93698157816367,22.15714285714286,22.385714285714275,0.6372118319800961,0.9618102860582493,0.06292799011763235,22.630476190476195,19.15,18.0,43.050000000000004,21.450000000000003,14.9,22.385714285714275,11.920199501246872,1.3085714285714225,0.20000000000000284,0.08285700880867118,0.009345794392523497
193,VND,2017-07-12,21.4,22.2,21.4,22.3,2.46,625885,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.064285714285713,20.594690462569954,21.972050701075183,22.17809523809524,22.405714285714307,0.6058470181871449,0.9573952656255172,0.06285687225298683,22.340285714285713,19.200000000000003,18.05,43.75,21.55,15.2,22.405714285714307,12.182993535554443,0.9814285714285695,0.5999999999999979,0.0684323206644209,0.027777777777777676
194,VND,2017-07-13,22.3,22.3,22.0,22.3,2.47,228742,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.107142857142858,20.63609353838786,22.015777274265158,22.209523809523805,22.414285714285715,0.5823464145808472,0.9104384609379803,0.06225392364007148,22.135619047619052,19.85,18.15,43.85,21.55,15.2,22.414285714285715,33.894945490584746,0.6485714285714295,0.6999999999999993,0.06639477757042292,0.004504504504504569
195,VND,2017-07-14,22.5,22.2,22.0,22.6,2.46,233200,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.142857142857142,20.668850461543723,22.040340304363138,22.221904761904764,22.380000000000006,0.5493206264040538,0.8882642851566961,0.06132766264937371,22.012047619047618,19.950000000000003,18.45,43.75,21.55,15.5,22.380000000000006,11.717974180734862,0.5,-0.40000000000000213,0.06363169968575005,-0.004484304932735489
196,VND,2017-07-17,22.2,21.0,21.0,22.2,2.33,603166,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.11428571428571,20.63793925274687,21.901628263781387,22.069523809523808,21.980000000000015,0.42145916129227246,0.9105311219312178,0.06484449659601858,21.790190476190475,20.0,18.799999999999997,42.55,21.55,16.4,21.980000000000015,-10.230692076228683,0.44142857142856684,-2.0,0.06139073917591438,-0.05405405405405402
197,VND,2017-07-18,21.0,21.0,20.1,21.0,2.33,711950,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.08571428571429,20.61157576766094,21.78141116194387,21.920952380952382,21.59142857142856,0.3164798463324203,0.9097788989361307,0.06809869178914274,21.538285714285713,20.05,18.85,42.55,21.55,16.3,21.59142857142856,-32.89340101522843,0.42285714285713993,-2.3999999999999986,0.030187681782187604,0.0
198,VND,2017-07-19,21.0,21.3,21.0,21.9,2.36,739415,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.064285714285713,20.59203030230993,21.71722300701802,21.816190476190478,21.320000000000007,0.2545561112917092,0.9090804061549784,0.06976048526562735,21.33757142857143,20.25,19.35,42.85,21.55,16.8,21.320000000000007,-10.35897435897436,0.26857142857143046,-2.0,-0.0019386265577069177,0.01428571428571432
199,VND,2017-07-20,21.3,21.4,20.8,21.4,2.37,386685,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.05,20.579140692692146,21.674926606082284,21.727619047619047,21.082857142857147,0.21111664809694375,0.8870032342867654,0.07073750052559956,21.20366666666667,20.25,19.75,42.95,21.55,18.3,21.082857142857147,11.934156378600818,-0.005714285714290668,-0.6000000000000014,-0.027148105613982735,0.004694835680751073
200,VND,2017-07-21,21.3,21.4,21.2,21.6,2.37,409975,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.96428571428571,20.49434709337913,21.638269725271314,21.640952380952378,20.994285714285727,0.17467699290905614,0.852217288980568,0.07108499751868995,21.138571428571428,20.450000000000003,19.75,42.95,21.55,17.8,20.994285714285727,11.934156378600818,-0.2514285714285691,0.0,-0.05261971806891287,0.0
201,VND,2017-07-24,21.3,21.2,21.1,21.4,2.35,197652,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.835714285714282,20.371832350472914,21.579833761901806,21.53904761904762,20.945714285714292,0.1281823685549135,0.8127731969105272,0.06842009344600646,21.092095238095233,20.450000000000003,19.75,42.75,21.55,17.9,20.945714285714292,-10.10309278350516,-0.374285714285719,-0.40000000000000213,-0.06590022666514006,-0.009345794392523333
202,VND,2017-07-25,21.2,21.9,21.2,21.9,2.43,366404,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.728571428571424,20.273440546394788,21.62252259364823,21.547619047619044,21.185714285714294,0.14613464441927349,0.8047179685597753,0.05614280615439643,21.17114285714286,20.6,19.75,43.45,21.55,17.9,21.185714285714294,-10.273618998451209,-0.24000000000000554,-0.3000000000000007,-0.07793220424401652,0.03301886792452827
203,VND,2017-07-26,22.5,22.4,21.9,22.5,2.48,266256,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.66428571428571,20.216182818114653,21.726186247828466,21.637142857142855,21.58285714285717,0.198420505630164,0.7900952565197914,0.043665896818050144,21.417523809523807,21.2,19.799999999999997,43.95,21.55,18.7,21.58285714285717,-10.216718266253869,-0.14571428571429124,0.09999999999999787,-0.07794241077737774,0.022831050228310504
204,VND,2017-07-27,22.4,22.2,22.1,22.4,2.46,307030,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.678571428571423,20.234558370134664,21.78936141478467,21.708571428571428,21.76857142857144,0.22116959340929299,0.7550884524826633,0.04481538882614636,21.709142857142854,21.25,19.799999999999997,43.75,21.55,18.1,21.76857142857144,-10.216718266253869,0.04571428571428271,0.0,-0.06384858341265501,-0.008928571428571397
205,VND,2017-07-28,22.1,22.5,22.1,22.6,2.5,258859,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.75714285714286,20.311817259276097,21.884113226146713,21.818095238095236,21.939999999999976,0.2604041255050831,0.7368678487339017,0.04798115799460317,22.02657142857143,21.450000000000003,20.0,44.05,21.55,17.9,21.939999999999976,12.135176651305684,0.19714285714285396,1.5,-0.04811267823886041,0.013513513513513545
206,VND,2017-07-31,22.5,22.7,22.3,22.7,2.52,334408,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.835714285714285,20.38487019576599,21.992898129327152,21.94380952380952,22.16000000000001,0.3041302788507281,0.7128058595386229,0.05245734062257408,22.333761904761907,21.450000000000003,20.1,44.25,21.55,18.0,22.16000000000001,34.21319796954314,0.40714285714285126,1.6999999999999993,-0.027831838887183533,0.008888888888888858
207,VND,2017-08-01,22.6,22.7,22.6,22.9,2.52,279993,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.871428571428567,20.41536641458814,22.0871783787502,22.059047619047618,22.434285714285718,0.3349227889779378,0.6833197267144353,0.055668911176126656,22.594476190476193,21.450000000000003,20.4,44.25,21.55,19.4,22.434285714285718,11.794354838709674,0.6114285714285721,1.3999999999999986,0.0014113278847646682,0.0
208,VND,2017-08-02,22.7,22.9,22.5,22.9,2.54,409162,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,21.91428571428571,20.456045256100843,22.19555459491684,22.196190476190473,22.76000000000001,0.3711856070094761,0.6630826033776899,0.059931394704360826,22.826809523809523,21.450000000000003,20.4,44.45,21.55,19.3,22.76000000000001,12.456228114057032,0.6771428571428508,1.5,0.02631238592302651,0.00881057268722464
209,VND,2017-08-03,23.0,24.0,22.9,24.0,2.66,583335,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.04285714285714,20.581711053135653,22.436147315594592,22.47428571428571,23.337142857142872,0.4831158991195501,0.6942909888507122,0.07696711776696563,23.15309523809524,21.450000000000003,20.4,45.65,21.65,19.0,23.337142857142872,34.71604938271606,0.8571428571428505,2.6000000000000014,0.04874015518314373,0.04803493449781666
210,VND,2017-08-04,24.1,24.9,24.0,24.9,2.76,878978,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.321428571428566,20.851306353347447,22.764661006848648,22.855238095238093,23.922857142857143,0.6370998499280738,0.7089844896470898,0.09597653046448389,23.633333333333336,21.6,20.450000000000003,47.0,22.1,19.0,23.922857142857143,56.450048496605234,1.1771428571428508,3.6999999999999993,0.09601800252158706,0.03749999999999994
211,VND,2017-08-07,25.0,25.1,25.0,25.6,2.78,602812,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.61428571428571,21.124906689046608,23.07603953926883,23.22571428571429,24.44857142857142,0.7664365652347165,0.7083427403865835,0.10789521570020515,24.20152380952381,21.6,20.450000000000003,47.550000000000004,22.450000000000003,19.1,24.44857142857142,57.115568290353394,1.6214285714285666,3.200000000000003,0.1514801643466596,0.008032128514056339
212,VND,2017-08-08,25.1,24.4,24.2,25.3,2.71,598843,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,22.835714285714285,21.32679237935381,23.252567600699653,23.46380952380952,24.71999999999999,0.8031939739195799,0.736318258930399,0.10881788785131774,24.64757142857143,21.85,20.700000000000003,46.85,22.450000000000003,19.4,24.71999999999999,34.437086092715234,1.9299999999999962,2.0,0.20121322966469501,-0.027888446215139553
213,VND,2017-08-09,24.4,23.9,23.2,24.8,2.65,598558,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,23.014285714285712,21.490943401474727,23.338891920606365,23.60571428571429,24.788571428571423,0.7829532659214635,0.798009811863942,0.1044823846488308,24.85647619047619,22.25,21.1,46.35,22.450000000000003,19.6,24.788571428571423,33.3646175504458,2.112857142857134,1.6999999999999993,0.22283779610400395,-0.020491803278688527
214,VND,2017-08-10,22.7,24.0,22.7,24.0,2.66,519830,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,23.199999999999996,21.664932614180373,23.427039664525516,23.737142857142857,24.811428571428582,0.7661498250007561,0.8338662538736605,0.09807472286731295,24.876666666666665,22.25,21.1,46.45,22.450000000000003,19.2,24.811428571428582,33.83038210624417,2.048571428571421,1.5,0.22616975110447404,0.004184100418410101
215,VND,2017-08-11,24.0,24.9,24.0,24.9,2.76,571853,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,23.464285714285715,21.916790527558543,23.623434375922113,23.963809523809523,24.962857142857125,0.8160485556184263,0.8385900928826847,0.0912125141506764,24.893666666666665,22.450000000000003,21.25,47.35,22.450000000000003,18.8,24.962857142857125,34.50184501845019,1.9671428571428535,2.1999999999999993,0.23199447852591984,0.03749999999999994
216,VND,2017-08-18,24.4,23.4,22.7,24.4,2.6,974820,6365007357932.0,6350478447825.0,121472952835.0,78768301149.0,0.0,14528910107.0,493016020917.0,0.0,55441616109.0,1241011000.0,6858023378849.0,4483098630985.0,0.0,145952278581.0,2374924747864.0,0.0,0.5760561063323829,1.2445213618563444,1.582077887321204,0.6684975496938768,0.21517348106382683,0.07004241859523982,1.7298854043024081,0.291259475469804,23.571428571428566,22.005943533745814,23.593643125799165,23.955238095238098,24.722857142857144,0.7261851843859048,0.9001193719624929,0.08309884364122469,24.692190476190476,22.450000000000003,21.25,45.85,22.450000000000003,18.9,24.722857142857144,34.06896551724139,1.5628571428571405,0.6999999999999993,0.2400865963552114,-0.06024096385542169
